object_name,object_id,mean_motion,eccentricity,inclination,arg_of_pericenter,norad_cat_id,object_name_unique
STARLINK-32092,2024-086U,15.27572927,0.00011079,42.9997,281.5255,59700,STARLINK
STARLINK-32093,2024-086V,15.27573596,0.00012794,42.9999,276.4652,59701,STARLINK
STARLINK-32087,2024-086W,15.27580415,0.00013553,43.001,276.5943,59702,STARLINK
STARLINK-32086,2024-086X,15.27572245,0.00011741,43.0043,264.6901,59703,STARLINK
STARLINK-32098,2024-086Y,15.2757316,0.00016355,43.0037,276.2021,59704,STARLINK
STARLINK-11107 [DTC],2024-088A,15.69619711,0.0001628,53.1593,83.6832,59708,STARLINKDTC
STARLINK-11088 [DTC],2024-088B,15.6969393,8.234e-05,53.1562,36.1521,59709,STARLINKDTC
STARLINK-11092 [DTC],2024-088C,15.69741617,0.00019971,53.1587,77.5029,59710,STARLINKDTC
STARLINK-11082 [DTC],2024-088D,15.69706704,3.909e-05,53.1598,198.1977,59711,STARLINKDTC
STARLINK-11108 [DTC],2024-088E,15.69708048,0.00011299,53.1589,91.6143,59712,STARLINKDTC
STARLINK-11100 [DTC],2024-088F,15.69710986,0.00012312,53.1598,77.1313,59713,STARLINKDTC
STARLINK-11094 [DTC],2024-088G,15.69707607,0.00011465,53.1584,83.9592,59714,STARLINKDTC
STARLINK-11101 [DTC],2024-088H,15.69712748,0.00011101,53.1584,67.4239,59715,STARLINKDTC
STARLINK-11099 [DTC],2024-088J,15.69698106,0.00010594,53.1581,93.9344,59716,STARLINKDTC
STARLINK-11084 [DTC],2024-088K,15.69704993,0.00012888,53.1584,99.9321,59717,STARLINKDTC
STARLINK-11103 [DTC],2024-088L,15.6970971,0.00011151,53.1601,91.3547,59718,STARLINKDTC
STARLINK-11096 [DTC],2024-088M,15.69712118,0.00012557,53.1577,68.2549,59719,STARLINKDTC
STARLINK-11095 [DTC],2024-088N,15.6967113,0.00010785,53.1593,84.9069,59720,STARLINKDTC
STARLINK-31834,2024-088P,15.30207107,0.0001161,53.1619,102.3859,59721,STARLINK
STARLINK-31843,2024-088Q,15.30195556,0.00011879,53.1602,82.2615,59722,STARLINK
STARLINK-31766,2024-088R,15.30190343,0.00013514,53.1602,92.4095,59723,STARLINK
STARLINK-31836,2024-088S,15.30189873,0.00013268,53.1621,95.163,59724,STARLINK
STARLINK-31820,2024-088T,15.301923,0.00012626,53.16,93.5339,59725,STARLINK
STARLINK-31642,2024-088U,15.30196776,0.00013923,53.1605,82.3609,59726,STARLINK
STARLINK-31827,2024-088V,15.30202546,0.00011107,53.1613,94.9505,59727,STARLINK
STARLINK-31472,2024-090A,15.27578737,0.00013023,43.0031,270.566,59730,STARLINK
STARLINK-31817,2024-090B,15.2757853,0.00012316,43.003,272.0372,59731,STARLINK
STARLINK-31833,2024-090D,15.27598551,0.00011563,43.0029,265.6638,59733,STARLINK
STARLINK-31849,2024-090E,15.27579177,8.584e-05,43.0064,260.9967,59734,STARLINK
STARLINK-31661,2024-090F,15.27588021,0.00011263,43.0018,269.2948,59735,STARLINK
STARLINK-31707,2024-090G,15.27600148,0.00013646,43.001,268.0287,59736,STARLINK
STARLINK-31821,2024-090H,15.27520484,6.154e-05,43.0038,238.9743,59737,STARLINK
STARLINK-31819,2024-090J,15.2759219,0.00010873,43.0029,278.1176,59738,STARLINK
STARLINK-31726,2024-090K,15.2757146,0.00013566,43.0047,250.5681,59739,STARLINK
STARLINK-31759,2024-090L,15.27580674,9.171e-05,43.0061,242.477,59740,STARLINK
STARLINK-31818,2024-090M,15.27567813,0.00014221,43.0059,295.3064,59741,STARLINK
STARLINK-31816,2024-090N,15.27578293,9.677e-05,43.0041,281.906,59742,STARLINK
STARLINK-31809,2024-090P,15.27580532,0.00012441,43.002,271.0746,59743,STARLINK
STARLINK-31779,2024-090Q,15.27571337,0.00012942,43.0024,249.011,59744,STARLINK
STARLINK-31805,2024-090R,15.27575315,0.00013451,43.0059,254.9833,59745,STARLINK
STARLINK-31681,2024-090S,15.27579027,0.00011281,43.0017,289.3279,59746,STARLINK
STARLINK-31636,2024-090T,15.27577764,0.0001166,43.0015,263.8533,59747,STARLINK
STARLINK-31640,2024-090U,15.275822,0.00011972,43.0018,265.5726,59748,STARLINK
STARLINK-31677,2024-090V,15.27578471,8.735e-05,43.0029,275.569,59749,STARLINK
STARLINK-31783,2024-090W,15.27583571,0.00010699,43.0037,261.9616,59750,STARLINK
STARLINK-31808,2024-090X,15.27580982,0.00012223,43.0033,270.0561,59751,STARLINK
STARLINK-31822,2024-090Y,15.2757748,0.00012969,43.0024,271.8575,59752,STARLINK
STARLINK-11118 [DTC],2024-091B,15.69711714,0.00012211,53.1607,104.1358,59754,STARLINKDTC
STARLINK-11132 [DTC],2024-091C,15.69711931,0.0001309,53.1593,87.9277,59755,STARLINKDTC
STARLINK-11131 [DTC],2024-091D,15.69717848,0.00015985,53.1605,88.7132,59756,STARLINKDTC
STARLINK-11114 [DTC],2024-091E,15.69720386,0.00011611,53.1596,61.6366,59757,STARLINKDTC
STARLINK-11105 [DTC],2024-091F,15.69705776,0.00011675,53.1586,80.1556,59758,STARLINKDTC
STARLINK-11097 [DTC],2024-091G,15.69707282,0.00011608,53.1602,101.0587,59759,STARLINKDTC
STARLINK-11098 [DTC],2024-091H,15.69706708,0.00010437,53.1592,96.8475,59760,STARLINKDTC
STARLINK-11117 [DTC],2024-091J,15.6970973,0.00011451,53.161,66.1011,59761,STARLINKDTC
STARLINK-11110 [DTC],2024-091K,15.69710785,8.846e-05,53.1593,96.9946,59762,STARLINKDTC
STARLINK-11104 [DTC],2024-091L,15.69703739,0.0001074,53.1597,100.3786,59763,STARLINKDTC
STARLINK-11111 [DTC],2024-091M,15.6972723,8.614e-05,53.1593,91.0254,59764,STARLINKDTC
STARLINK-11106 [DTC],2024-091N,15.69695682,0.00011857,53.1596,84.3816,59765,STARLINKDTC
STARLINK-31739,2024-091P,15.30191992,0.00010884,53.1607,67.3532,59766,STARLINK
STARLINK-31828,2024-091Q,15.3018692,0.00010198,53.1609,84.6798,59767,STARLINK
STARLINK-31826,2024-091R,15.35263379,0.00058978,53.1583,358.8343,59768,STARLINK
STARLINK-31830,2024-091S,15.30194215,0.00010879,53.159,71.4266,59769,STARLINK
STARLINK-31829,2024-091T,15.30194058,0.00010373,53.1607,69.1754,59770,STARLINK
STARLINK-31786,2024-091U,15.30191322,9.01e-05,53.16,84.9222,59771,STARLINK
STARLINK-31835,2024-091V,15.30185263,0.00011235,53.1588,64.9153,59772,STARLINK
STARLINK-31363,2024-093A,15.27578276,0.00012223,43.0025,283.8124,59782,STARLINK
STARLINK-31868,2024-093B,15.2756692,0.00013134,43.0031,254.8543,59783,STARLINK
STARLINK-31848,2024-093C,15.27576168,0.00011799,43.0034,276.1453,59784,STARLINK
STARLINK-31890,2024-093D,15.27577921,0.00021951,43.007,261.6057,59785,STARLINK
STARLINK-31862,2024-093E,15.27579407,0.00011278,43.0002,269.5362,59786,STARLINK
STARLINK-31870,2024-093F,15.27603735,5.128e-05,43.0058,8.2142,59787,STARLINK
STARLINK-31888,2024-093G,15.27566065,0.0001268,43.0021,267.6619,59788,STARLINK
STARLINK-31863,2024-093H,15.27631546,0.00017378,43.0075,301.8608,59789,STARLINK
STARLINK-31873,2024-093J,15.27584306,0.00011732,43.0039,272.2263,59790,STARLINK
STARLINK-31865,2024-093K,15.27575759,0.00012321,43.0045,281.2105,59791,STARLINK
STARLINK-31823,2024-093N,15.2757759,0.00010956,43.0042,286.0106,59794,STARLINK
STARLINK-31916,2024-093P,15.27576742,0.0001079,43.0046,273.3294,59795,STARLINK
STARLINK-31907,2024-093R,15.27567517,0.00010738,43.0041,254.9024,59797,STARLINK
STARLINK-31687,2024-093S,15.27581771,0.0001406,43.0026,267.5418,59798,STARLINK
STARLINK-31810,2024-093T,15.27583,0.000119,43.0057,238.1031,59799,STARLINK
STARLINK-31812,2024-093U,15.27564273,0.00014724,43.0057,268.8527,59800,STARLINK
STARLINK-31815,2024-093V,15.27576868,0.00011813,43.0044,262.9184,59801,STARLINK
STARLINK-31814,2024-093W,15.27582927,0.00013034,43.0026,274.249,59802,STARLINK
STARLINK-31794,2024-093X,15.27579251,0.00012245,43.0031,267.0532,59803,STARLINK
STARLINK-31824,2024-093Y,15.27581934,0.00016445,43.005,259.0007,59804,STARLINK
STARLINK-31947,2024-097A,15.27579931,8.448e-05,43.003,277.1047,59835,STARLINK
STARLINK-31929,2024-097B,15.2761495,7.098e-05,43.0015,264.052,59836,STARLINK
STARLINK-31927,2024-097C,15.27608741,0.00033527,43.0109,259.2252,59837,STARLINK
STARLINK-31855,2024-097D,15.27592695,0.00011299,43.0011,250.8997,59838,STARLINK
STARLINK-31887,2024-097E,15.27580769,7.129e-05,43.0026,306.626,59839,STARLINK
STARLINK-31852,2024-097G,15.27562219,0.00012935,43.0048,266.1174,59841,STARLINK
STARLINK-31906,2024-097H,15.27574991,0.00012272,43.004,272.6871,59842,STARLINK
STARLINK-31857,2024-097J,15.27576659,4.606e-05,43.0013,268.8569,59843,STARLINK
STARLINK-31851,2024-097K,15.27576077,9.363e-05,43.004,273.0953,59844,STARLINK
STARLINK-31903,2024-097L,15.27503302,7.361e-05,43.0041,290.3057,59845,STARLINK
STARLINK-31922,2024-097M,15.27585419,9.434e-05,43.0045,267.2008,59846,STARLINK
STARLINK-31889,2024-097N,15.27584051,8.788e-05,43.0,275.2788,59847,STARLINK
STARLINK-31859,2024-097P,15.27587661,0.00011859,43.0032,270.0163,59848,STARLINK
STARLINK-31895,2024-097Q,15.27577218,7.796e-05,43.0051,278.8584,59849,STARLINK
STARLINK-31899,2024-097R,15.27573024,9.459e-05,43.0052,281.4146,59850,STARLINK
STARLINK-31896,2024-097S,15.27580266,0.00010662,43.0044,248.3204,59851,STARLINK
STARLINK-31892,2024-097U,15.27575287,0.00011667,43.0032,264.7888,59853,STARLINK
STARLINK-31891,2024-097V,15.27577192,0.00011887,43.0023,259.5889,59854,STARLINK
STARLINK-31882,2024-097W,15.27574133,0.00013059,43.0032,259.5528,59855,STARLINK
STARLINK-31691,2024-097X,15.27582779,6.292e-05,43.0014,271.6688,59856,STARLINK
STARLINK-31569,2024-097Y,15.27589618,0.00011334,43.0054,266.5385,59857,STARLINK
STARLINK-31654,2024-098A,15.27577957,8.164e-05,43.0017,272.0216,59858,STARLINK
STARLINK-31442,2024-098B,15.27578055,9.331e-05,43.0009,263.2532,59859,STARLINK
STARLINK-31651,2024-098C,15.2757796,9.987e-05,43.0045,283.5959,59860,STARLINK
STARLINK-31584,2024-098E,15.27576256,9.802e-05,43.0027,267.7123,59862,STARLINK
STARLINK-31950,2024-098F,15.27579952,0.000113,43.0053,260.4706,59863,STARLINK
STARLINK-31931,2024-098G,15.27575595,0.00012293,43.0022,266.2467,59864,STARLINK
STARLINK-31938,2024-098H,15.27579862,0.00011588,43.0024,278.4075,59865,STARLINK
STARLINK-31941,2024-098J,15.27581875,7.721e-05,43.0027,254.2514,59866,STARLINK
STARLINK-31952,2024-098K,15.27574065,0.00015779,43.0052,257.1157,59867,STARLINK
STARLINK-31921,2024-098L,15.27582546,0.00012269,43.0053,246.8637,59868,STARLINK
STARLINK-31760,2024-098M,15.2757216,6.303e-05,43.0039,269.7431,59869,STARLINK
STARLINK-31945,2024-098N,15.27574732,0.00011977,42.9938,336.0716,59870,STARLINK
STARLINK-31937,2024-098P,15.27578413,0.00011731,43.0041,251.9725,59871,STARLINK
STARLINK-31940,2024-098R,15.27579894,0.00012944,43.0013,278.4634,59873,STARLINK
STARLINK-31933,2024-098S,15.27576113,8.14e-05,43.0037,265.5171,59874,STARLINK
STARLINK-31936,2024-098T,15.27590582,0.00012785,43.0068,274.7358,59875,STARLINK
STARLINK-31935,2024-098U,15.27579202,0.00013268,43.0038,251.427,59876,STARLINK
STARLINK-31934,2024-098V,15.27581626,6.833e-05,43.0024,249.1224,59877,STARLINK
STARLINK-31943,2024-098W,15.35024556,0.00078856,43.0,175.1428,59878,STARLINK
STARLINK-31926,2024-098X,15.27577018,7.842e-05,43.001,273.496,59879,STARLINK
STARLINK-31919,2024-098Y,15.27564302,0.00014358,43.0055,283.5254,59880,STARLINK
STARLINK-31974,2024-100A,15.27589895,0.00014642,43.0024,264.801,59885,STARLINK
STARLINK-31975,2024-100B,15.27576397,0.00012456,43.0023,262.1383,59886,STARLINK
STARLINK-31976,2024-100C,15.27572996,6.996e-05,43.0039,275.9557,59887,STARLINK
STARLINK-31965,2024-100D,15.27581386,0.00013873,42.9994,267.0635,59888,STARLINK
STARLINK-31969,2024-100E,15.27597196,0.0001362,43.001,263.5123,59889,STARLINK
STARLINK-31951,2024-100F,15.27580343,0.00013841,43.0055,264.701,59890,STARLINK
STARLINK-31949,2024-100G,15.27612264,0.00018555,43.0037,273.321,59891,STARLINK
STARLINK-31977,2024-100H,15.27585471,0.0002264,43.0034,290.1202,59892,STARLINK
STARLINK-31963,2024-100J,15.27579469,0.00011757,43.0014,265.2898,59893,STARLINK
STARLINK-31961,2024-100K,15.27568017,0.00014274,43.0019,272.0839,59894,STARLINK
STARLINK-31964,2024-100L,15.27573455,0.00014378,43.003,269.6409,59895,STARLINK
STARLINK-31905,2024-100M,15.275699,6.996e-05,43.0005,309.954,59896,STARLINK
STARLINK-31928,2024-100N,15.2757891,0.00013025,43.0012,278.7811,59897,STARLINK
STARLINK-31953,2024-100P,15.27577904,9.894e-05,43.0022,317.5102,59898,STARLINK
STARLINK-31942,2024-100Q,15.27575561,0.0001679,43.0038,271.4259,59899,STARLINK
STARLINK-31676,2024-100R,15.27582213,0.00013242,43.0017,260.4984,59900,STARLINK
STARLINK-31908,2024-100S,15.27578749,0.00011019,43.0012,267.6087,59901,STARLINK
STARLINK-31914,2024-100T,15.2757619,0.00010002,43.0011,285.3619,59902,STARLINK
STARLINK-31850,2024-100U,15.27580712,0.00011293,43.0023,270.1895,59903,STARLINK
STARLINK-31924,2024-100V,15.27576932,0.00019459,43.0046,267.4309,59904,STARLINK
STARLINK-31898,2024-100W,15.275837,0.00016717,43.0018,276.4115,59905,STARLINK
STARLINK-31861,2024-100X,15.27581025,0.00012849,43.0022,268.58,59906,STARLINK
STARLINK-31920,2024-100Y,15.42095474,0.00153044,42.9952,344.6347,59907,STARLINK
STARLINK-31872,2024-106A,15.27571903,0.00012598,43.0009,274.712,59922,STARLINK
STARLINK-31972,2024-106B,15.2756269,0.00012085,43.0031,242.2031,59923,STARLINK
STARLINK-31958,2024-106C,15.27581184,8.638e-05,43.004,273.4631,59924,STARLINK
STARLINK-31959,2024-106D,15.27574058,0.00011459,43.0021,273.7636,59925,STARLINK
STARLINK-31957,2024-106E,15.2757783,0.00012214,43.0008,280.9068,59926,STARLINK
STARLINK-31968,2024-106F,15.27589933,5.789e-05,43.001,275.9895,59927,STARLINK
STARLINK-31970,2024-106G,15.27580605,0.00015456,43.0031,275.2787,59928,STARLINK
STARLINK-31932,2024-106H,15.27528155,9.489e-05,42.9988,207.183,59929,STARLINK
STARLINK-31956,2024-106J,15.27578937,0.00011532,43.0035,273.1817,59930,STARLINK
STARLINK-31960,2024-106K,15.27573016,9.531e-05,43.0007,277.3409,59931,STARLINK
STARLINK-31432,2024-106L,15.27600742,0.00014096,43.0003,278.6995,59932,STARLINK
STARLINK-31853,2024-106M,15.27585072,0.00010532,43.0025,261.0011,59933,STARLINK
STARLINK-31971,2024-106N,15.27577102,0.00010752,43.0012,281.8735,59934,STARLINK
STARLINK-31962,2024-106Q,15.27578456,0.00012975,43.0014,272.143,59936,STARLINK
STARLINK-31879,2024-106R,15.27564699,0.00012276,43.0001,284.3174,59937,STARLINK
STARLINK-31876,2024-106S,15.2756789,9.302e-05,43.0034,258.9926,59938,STARLINK
STARLINK-31955,2024-106T,15.27701767,7.783e-05,43.0011,221.5591,59939,STARLINK
STARLINK-31946,2024-106U,15.27575066,0.00013265,43.0009,277.8607,59940,STARLINK
STARLINK-31948,2024-106V,15.27574525,0.000133,43.0013,278.7791,59941,STARLINK
STARLINK-31900,2024-106W,15.27583957,0.00011228,43.0012,290.7315,59942,STARLINK
STARLINK-31973,2024-106X,15.2757668,0.00015679,43.0024,273.5818,59943,STARLINK
STARLINK-31966,2024-106Y,15.27578373,0.00013792,43.0025,261.9661,59944,STARLINK
STARLINK-11145 [DTC],2024-107A,15.69670849,0.0001358,53.1597,94.9481,59945,STARLINKDTC
STARLINK-11113 [DTC],2024-107C,15.69705247,0.00011227,53.1601,104.7915,59947,STARLINKDTC
STARLINK-11123 [DTC],2024-107D,15.69703168,0.00011688,53.1595,73.7027,59948,STARLINKDTC
STARLINK-11138 [DTC],2024-107E,15.69709161,0.00010372,53.1605,85.0151,59949,STARLINKDTC
STARLINK-11130 [DTC],2024-107F,15.69703117,0.00011633,53.1598,82.9567,59950,STARLINKDTC
STARLINK-11124 [DTC],2024-107H,15.69704116,0.00010771,53.1594,87.3532,59952,STARLINKDTC
STARLINK-11133 [DTC],2024-107K,15.69706387,0.00013017,53.1594,100.2572,59954,STARLINKDTC
STARLINK-11144 [DTC],2024-107L,15.69705587,0.00016776,53.1597,136.3368,59955,STARLINKDTC
STARLINK-11134 [DTC],2024-107M,15.69698638,0.00010982,53.1606,89.1993,59956,STARLINKDTC
STARLINK-11142 [DTC],2024-107N,15.69710204,8.22e-05,53.1593,88.3557,59957,STARLINKDTC
STARLINK-31995,2024-107P,15.30188043,0.00018795,53.1602,69.8297,59958,STARLINK
STARLINK-31989,2024-107Q,15.30201761,8.959e-05,53.1598,79.3921,59959,STARLINK
STARLINK-31856,2024-107R,15.30168796,0.00020058,53.1606,84.1485,59960,STARLINK
STARLINK-31993,2024-107S,15.30197762,7.37e-05,53.1608,78.9351,59961,STARLINK
STARLINK-31980,2024-107T,15.30194342,3.822e-05,53.1592,68.1957,59962,STARLINK
STARLINK-31991,2024-107U,15.30170261,0.00012086,53.1607,70.2926,59963,STARLINK
STARLINK-31979,2024-107V,15.30198106,0.00010053,53.1582,86.9503,59964,STARLINK
STARLINK-31978,2024-111A,15.30195599,6.925e-05,53.1601,100.9004,60016,STARLINK
STARLINK-31987,2024-111B,15.30193055,9.713e-05,53.1594,98.1463,60017,STARLINK
STARLINK-31984,2024-111C,15.30191538,7.491e-05,53.1574,65.2726,60018,STARLINK
STARLINK-31986,2024-111D,15.30199719,0.00011011,53.1596,83.8931,60019,STARLINK
STARLINK-31883,2024-111E,15.30186594,8.65e-05,53.1587,97.335,60020,STARLINK
STARLINK-31967,2024-111F,15.30201701,0.00012789,53.1606,103.6653,60021,STARLINK
STARLINK-31982,2024-111G,15.30188315,0.00011315,53.1604,99.5953,60022,STARLINK
STARLINK-31992,2024-111H,15.30196306,8.266e-05,53.1618,68.8876,60023,STARLINK
STARLINK-31990,2024-111J,15.30194508,9.036e-05,53.1606,76.7759,60024,STARLINK
STARLINK-31939,2024-111L,15.30192326,8.688e-05,53.1601,88.5128,60026,STARLINK
STARLINK-32012,2024-111M,15.3019079,0.00011102,53.1605,85.969,60027,STARLINK
STARLINK-32008,2024-111N,15.30194901,0.00010528,53.1605,94.6146,60028,STARLINK
STARLINK-32006,2024-111P,15.30194326,6.649e-05,53.1606,59.3298,60029,STARLINK
STARLINK-32011,2024-111Q,15.30176125,0.00011602,53.1595,85.4557,60030,STARLINK
STARLINK-31878,2024-111R,15.30187519,0.00010992,53.1595,97.2205,60031,STARLINK
STARLINK-32017,2024-111S,15.30194626,8.764e-05,53.16,57.739,60032,STARLINK
STARLINK-32005,2024-111U,15.30187297,9.432e-05,53.1592,77.5177,60034,STARLINK
STARLINK-31981,2024-111V,15.30197511,0.00010813,53.1601,78.0573,60035,STARLINK
STARLINK-31985,2024-111W,15.30191768,9.705e-05,53.16,84.9099,60036,STARLINK
STARLINK-31918,2024-111X,15.30026989,0.00032425,53.161,62.9915,60037,STARLINK
STARLINK-11129 [DTC],2024-112A,15.69706629,0.00010549,53.1591,90.481,60038,STARLINKDTC
STARLINK-11140 [DTC],2024-112B,15.69708101,0.00011993,53.1593,73.1641,60039,STARLINKDTC
STARLINK-11122 [DTC],2024-112C,15.69712553,9.986e-05,53.1591,75.3475,60040,STARLINKDTC
STARLINK-11149 [DTC],2024-112D,15.69706145,0.00010149,53.1608,88.1484,60041,STARLINKDTC
STARLINK-11120 [DTC],2024-112E,15.69705955,8.287e-05,53.1596,68.1188,60042,STARLINKDTC
STARLINK-11086 [DTC],2024-112F,15.69673612,8.805e-05,53.1579,79.8528,60043,STARLINKDTC
STARLINK-11148 [DTC],2024-112G,15.69712724,0.00011321,53.1593,104.0729,60044,STARLINKDTC
STARLINK-11116 [DTC],2024-112H,15.69715237,0.00010835,53.1578,88.2711,60045,STARLINKDTC
STARLINK-11155 [DTC],2024-112J,15.69714822,0.000122,53.158,69.4742,60046,STARLINKDTC
STARLINK-11163 [DTC],2024-112K,15.69706695,0.0001008,53.16,95.8368,60047,STARLINKDTC
STARLINK-11135 [DTC],2024-112L,15.69707968,7.419e-05,53.1597,113.7136,60048,STARLINKDTC
STARLINK-11151 [DTC],2024-112M,15.69729931,9.467e-05,53.1594,76.2477,60049,STARLINKDTC
STARLINK-11137 [DTC],2024-112N,15.69707219,0.00011185,53.1597,83.3134,60050,STARLINKDTC
STARLINK-31811,2024-112P,15.30714386,7.187e-05,53.1572,57.3184,60051,STARLINK
STARLINK-31775,2024-112Q,15.30183167,0.00010708,53.1615,90.8768,60052,STARLINK
STARLINK-31793,2024-112R,15.30217267,7.997e-05,53.1603,92.0247,60053,STARLINK
STARLINK-31735,2024-112S,15.30178584,0.00010997,53.1611,87.565,60054,STARLINK
STARLINK-31788,2024-112T,15.3019267,8.931e-05,53.1599,67.5897,60055,STARLINK
STARLINK-31825,2024-112U,15.30193915,0.00010781,53.16,76.7414,60056,STARLINK
STARLINK-31437,2024-112V,15.30194481,0.00010826,53.1607,79.7087,60057,STARLINK
STARLINK-11181 [DTC],2024-113A,15.69700837,0.00013181,53.1583,58.1343,60059,STARLINKDTC
STARLINK-11176 [DTC],2024-113B,15.69720933,0.0001077,53.1588,56.3331,60060,STARLINKDTC
STARLINK-11167 [DTC],2024-113C,15.69711895,0.00011579,53.1592,80.5421,60061,STARLINKDTC
STARLINK-11166 [DTC],2024-113D,15.69712704,0.00010565,53.1595,80.4796,60062,STARLINKDTC
STARLINK-11165 [DTC],2024-113E,15.69736436,0.00010641,53.1585,87.2439,60063,STARLINKDTC
STARLINK-11169 [DTC],2024-113F,15.69790269,0.00018258,53.159,72.5674,60064,STARLINKDTC
STARLINK-11102 [DTC],2024-113G,15.69706604,9.129e-05,53.1593,79.8738,60065,STARLINKDTC
STARLINK-11141 [DTC],2024-113H,15.69734964,0.00013353,53.158,94.9988,60066,STARLINKDTC
STARLINK-11153 [DTC],2024-113J,15.69732877,8.605e-05,53.159,85.4104,60067,STARLINKDTC
STARLINK-11170 [DTC],2024-113K,15.69707705,0.0001041,53.1565,81.8323,60068,STARLINKDTC
STARLINK-11171 [DTC],2024-113L,15.69716452,0.0001079,53.1579,84.9713,60069,STARLINKDTC
STARLINK-11186 [DTC],2024-113M,15.69710246,0.00011012,53.1564,95.5786,60070,STARLINKDTC
STARLINK-11184 [DTC],2024-113N,15.69689087,0.00012637,53.1598,76.9277,60071,STARLINKDTC
STARLINK-32032,2024-113U,15.3019303,0.00010847,53.1605,71.5844,60077,STARLINK
STARLINK-31441,2024-117A,15.30187015,0.00013067,53.1605,84.7583,60091,STARLINK
STARLINK-32044,2024-117B,15.30194205,0.00010691,53.1608,75.692,60092,STARLINK
STARLINK-31239,2024-117C,15.3018911,0.00011071,53.16,87.334,60093,STARLINK
STARLINK-32007,2024-117D,15.30185036,9.848e-05,53.1598,101.8253,60094,STARLINK
STARLINK-32028,2024-117E,15.30187816,0.00010164,53.16,101.3987,60095,STARLINK
STARLINK-32016,2024-117F,15.30187515,0.00010126,53.16,80.3644,60096,STARLINK
STARLINK-32003,2024-117G,15.30185606,8.97e-05,53.1599,36.0119,60097,STARLINK
STARLINK-32026,2024-117H,15.30200025,0.000117,53.1602,99.0492,60098,STARLINK
STARLINK-31732,2024-117J,15.30191078,9.72e-05,53.1613,79.1368,60099,STARLINK
STARLINK-31996,2024-117K,15.30210156,0.00010148,53.1583,70.9599,60100,STARLINK
STARLINK-31999,2024-117L,15.30190322,9.215e-05,53.161,79.2753,60101,STARLINK
STARLINK-31954,2024-117M,15.30183935,5.692e-05,53.1597,83.8078,60102,STARLINK
STARLINK-32013,2024-117N,15.30180248,9.95e-05,53.1617,103.9338,60103,STARLINK
STARLINK-32009,2024-117P,15.30190501,0.00012454,53.1611,91.0651,60104,STARLINK
STARLINK-32018,2024-117Q,15.30189453,8.789e-05,53.1601,94.3311,60105,STARLINK
STARLINK-32045,2024-117R,15.30182403,8.959e-05,53.1599,98.0946,60106,STARLINK
STARLINK-32035,2024-117S,15.30191023,8.78e-05,53.1603,97.3046,60107,STARLINK
STARLINK-32042,2024-117T,15.30190481,9.01e-05,53.16,76.2939,60108,STARLINK
