OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1477,2020-038AA,2026-04-16T02:16:10.480800,15.16346014,0.00034625,53.0493,42.6818,93.0245,267.1144,0,U,45754,999,32220,0.00078332175,0.00015099,0.0
STARLINK-1478,2020-038AB,2026-04-16T00:30:59.625216,15.61627513,0.00030651,53.0488,16.4732,73.9532,286.1818,0,U,45755,999,32255,0.00082138954,0.00072111,0.0
STARLINK-1493,2020-038AF,2026-04-16T06:41:11.175648,15.56792797,0.00048581,53.0509,23.186,138.9909,221.1468,0,U,45759,999,32248,0.00068704773,0.00049949,0.0
STARLINK-1494,2020-038AG,2026-04-15T23:42:49.372416,15.83017433,0.00041422,53.0466,324.9629,160.1175,200.0009,0,U,45760,999,32328,0.00046162891,0.00101201,0.0
STARLINK-1502,2020-038AL,2026-04-16T05:02:30.094656,15.53204164,0.00057971,53.0491,25.9657,131.3643,228.7865,0,U,45764,999,32245,0.00083088079,0.00053029,0.0
STARLINK-1470,2020-038AU,2026-04-16T02:41:44.934432,15.313839,0.00031842,53.047,0.176,134.059,226.0673,0,U,45772,999,32280,0.00087575332,0.00026645,0.0
STARLINK-1482,2020-038AV,2026-04-16T03:15:40.437216,15.33477084,0.00035241,53.16,16.6967,132.3069,227.8233,0,U,45773,999,32258,0.00086683459,0.00028181,0.0
STARLINK-1496,2020-038BC,2026-04-16T01:39:01.753920,15.54837057,6.686e-05,53.0499,358.0619,228.3337,131.7616,0,U,45780,999,32281,0.00084657182,0.00057372,0.0
STARLINK-1513,2020-038BJ,2026-04-16T08:00:03.000384,15.31706502,0.00014439,53.159,16.2906,85.4764,39.6719,0,U,45786,999,575,-0.00051348967,-0.00016268,0.0
STARLINK-1522,2020-055A,2026-04-16T06:39:07.389504,15.10906837,0.00020049,53.0647,316.8447,158.6225,201.485,0,U,46027,999,31456,0.00066802245,0.00010978,0.0
STARLINK-1523,2020-055B,2026-04-15T21:10:32.467872,15.30193029,0.00014275,53.1597,313.9443,94.3451,265.7713,0,U,46028,999,31459,3.8796017e-05,7.9e-06,0.0
STARLINK-1526,2020-055C,2026-04-16T06:25:45.192288,15.30197023,0.00013049,53.1582,312.1663,96.1031,264.0119,0,U,46029,999,31464,5.3462805e-05,1.224e-05,0.0
STARLINK-1555,2020-055F,2026-04-15T23:46:46.922304,15.3019742,0.00011996,53.1592,313.4355,69.9318,290.1812,0,U,46032,999,31460,6.0621799e-05,1.437e-05,0.0
STARLINK-1556,2020-055G,2026-04-16T04:04:43.118400,15.30025549,0.00021839,53.1596,312.6211,95.8556,264.2693,0,U,46033,999,31460,0.0013368543,0.00039231,0.0
STARLINK-1557,2020-055H,2026-04-15T18:32:46.026816,15.29306475,0.00014687,53.156,314.3751,92.6159,267.501,0,U,46034,999,31454,-0.00048653491,-0.00014347,0.0
STARLINK-1558,2020-055J,2026-04-15T23:37:40.952064,15.30201584,0.00011703,53.1608,313.4772,89.4504,270.6631,0,U,46035,999,31460,2.4293913e-05,3.6e-06,0.0
STARLINK-1560,2020-055K,2026-04-15T18:28:05.207808,15.29350579,0.00013381,53.1563,314.4284,97.7485,262.3667,0,U,46036,999,31457,4.5026837e-05,9.43e-06,0.0
STARLINK-1567,2020-055M,2026-04-16T08:00:03.000384,15.88157024,2.837e-05,53.0852,304.7118,207.1453,135.2283,0,U,46038,999,170,0.00054193607,0.00153491,0.0
STARLINK-1569,2020-055N,2026-04-15T23:42:13.774752,15.30195741,0.00012756,53.1579,313.4578,88.7867,271.328,0,U,46039,999,31459,8.0082101e-05,2.013e-05,0.0
STARLINK-1582,2020-055S,2026-04-16T08:00:03.000384,15.31699942,0.00011432,53.1591,311.8174,107.5366,337.4661,0,U,46043,999,587,0.00043242459,0.00013077,0.0
STARLINK-1591,2020-055U,2026-04-16T06:45:28.229472,15.30191584,0.0001018,53.1602,312.0946,100.7499,259.3617,0,U,46045,999,31462,-5.2562341e-05,-1.915e-05,0.0
STARLINK-1524,2020-055W,2026-04-15T22:46:48.357120,15.30192895,0.00013746,53.1604,300.772,79.8566,280.259,0,U,46047,999,31477,3.2363363e-05,5.99e-06,0.0
STARLINK-1527,2020-055X,2026-04-15T16:39:42.624576,15.30197514,0.0001173,53.1589,302.0548,79.0068,281.1065,0,U,46048,999,31471,2.7916399e-05,4.68e-06,0.0
STARLINK-1540,2020-055AA,2026-04-16T05:45:30.240576,15.30209532,0.00011862,53.1592,299.427,95.483,264.6306,0,U,46051,999,31483,0.0001540249,4.207e-05,0.0
STARLINK-1541,2020-055AB,2026-04-16T08:00:03.000384,15.47709608,9.622e-05,53.1601,298.3722,98.7815,90.139,0,U,46052,999,587,0.018862375,0.0108073,0.0
STARLINK-1543,2020-055AC,2026-04-16T05:39:26.921664,15.30197905,0.00012912,53.1605,299.5133,92.3403,267.7746,0,U,46053,999,31482,5.5970343e-05,1.299e-05,0.0
STARLINK-1548,2020-055AD,2026-04-16T05:50:03.357024,15.30196089,0.0001311,53.1602,299.4807,91.0312,269.0839,0,U,46054,999,31482,5.3615413e-05,1.229e-05,0.0
STARLINK-1554,2020-055AE,2026-04-16T05:39:54.162720,15.31705433,0.0001253,53.1601,299.5842,81.3426,278.7718,0,U,46055,999,31482,4.9818583e-05,1.181e-05,0.0
STARLINK-1564,2020-055AH,2026-04-16T05:44:06.282240,15.3020614,0.00011632,53.1599,299.9568,93.6978,266.4156,0,U,46058,999,31481,5.5658126e-05,1.29e-05,0.0
STARLINK-1570,2020-055AJ,2026-04-16T06:20:08.905344,15.31706442,0.00013446,53.1603,299.3355,91.6265,268.4891,0,U,46059,999,31478,6.300692e-05,1.591e-05,0.0
STARLINK-1572,2020-055AK,2026-04-15T23:00:31.217760,15.30205512,0.00010777,53.1587,301.007,105.5645,254.5475,0,U,46060,999,31474,4.4569558e-05,9.61e-06,0.0
STARLINK-1573,2020-055AL,2026-04-16T08:00:03.000384,15.316938,0.00014372,53.1583,298.9834,85.7028,14.3486,0,U,46061,999,588,0.0010763523,0.00033178,0.0
STARLINK-1577,2020-055AN,2026-04-16T03:31:58.128384,15.31088415,0.00010608,53.1604,299.8379,104.8438,255.268,0,U,46063,999,31480,0.0034178529,0.00105173,0.0
STARLINK-1583,2020-055AP,2026-04-16T05:59:09.689280,15.30180304,0.00014145,53.1595,299.4058,91.263,268.8533,0,U,46064,999,31481,9.3411243e-05,2.407e-05,0.0
STARLINK-1536,2020-055AV,2026-04-16T08:00:03.000384,15.24639898,2.614e-05,53.1226,286.5737,101.8541,276.1615,0,U,46070,999,580,0.0030336438,0.00076321,0.0
STARLINK-1542,2020-055AY,2026-04-16T05:29:23.347680,15.06388642,0.00022545,53.0564,288.0952,91.9497,268.175,0,U,46073,999,31496,0.00012383082,1.563e-05,0.0
STARLINK-1549,2020-055AZ,2026-04-16T04:41:59.041536,15.25505794,0.00021834,53.0509,286.652,79.4432,280.6811,0,U,46074,999,31497,-0.00049795173,-0.00013102,0.0
STARLINK-1551,2020-055BA,2026-04-16T05:21:12.133440,15.29348174,0.00013306,53.1591,286.6505,102.1739,257.9411,0,U,46075,999,31498,2.9350671e-05,4.91e-06,0.0
STARLINK-1552,2020-055BB,2026-04-16T00:00:02.000160,15.29341112,7.089e-05,53.1549,287.6674,96.2235,347.4731,0,U,46076,999,564,0.0014981537,0.00043106,0.0
STARLINK-1559,2020-055BC,2026-04-16T03:33:43.220160,15.33513405,0.00015967,53.0257,259.0508,186.2954,173.8027,0,U,46077,999,31532,0.001504951,0.00049398,0.0
STARLINK-1566,2020-055BE,2026-04-16T04:42:58.976352,15.2935836,7.617e-05,53.1536,286.7267,101.7836,258.3249,0,U,46079,999,31498,0.00017427829,4.677e-05,0.0
STARLINK-1568,2020-055BF,2026-04-16T06:17:10.431456,15.49508196,0.00043516,53.0581,213.2563,269.1695,90.8815,0,U,46080,999,31601,0.00041887106,0.00023087,0.0
STARLINK-1578,2020-055BH,2026-04-16T08:00:03.000384,15.26700843,0.00015965,53.132,286.4711,71.971,19.873,0,U,46082,999,580,0.0030107282,0.00080646,0.0
STARLINK-1579,2020-055BJ,2026-04-16T00:00:02.000160,15.2935607,0.00011238,53.1537,287.7278,111.2087,279.2408,0,U,46083,999,564,0.0015280185,0.00043998,0.0
STARLINK-1593,2020-057C,2026-04-16T08:00:03.000384,15.92651365,0.00047612,53.0356,80.7362,71.7718,59.096,0,U,46119,999,598,0.00095348544,0.0033225,5.3232303e-05
STARLINK-1621,2020-057L,2026-04-16T08:00:03.000384,15.99451531,0.00037623,53.0361,52.8798,99.4652,191.4678,0,U,46127,999,602,0.0009304154,0.00470787,0.00010609001
STARLINK-1622,2020-057M,2026-04-16T01:18:08.881344,15.71274403,0.00014182,53.0215,39.9547,36.169,323.9423,0,U,46128,999,31322,0.00053853132,0.00069641,0.0
STARLINK-1623,2020-057N,2026-04-16T04:40:23.866752,15.60934238,0.0002796,53.0457,74.1796,18.4434,341.6679,0,U,46129,999,31276,0.00090116981,0.00077113,0.0
STARLINK-1624,2020-057P,2026-04-16T08:00:03.000384,15.81057733,0.00076777,53.0381,45.0525,102.5317,45.5473,0,U,46130,999,587,0.00061626174,0.00123976,0.0
STARLINK-1596,2020-057AA,2026-04-16T01:38:25.323360,15.51044309,0.0002012,53.0391,51.9715,98.8905,261.2331,0,U,46141,999,31306,0.0010181055,0.00060226,0.0
STARLINK-1597,2020-057AB,2026-04-16T07:24:14.269536,15.64891331,0.00052554,53.0447,113.4783,355.36,4.7365,0,U,46142,999,31221,0.00049743805,0.00049329,0.0
STARLINK-1606,2020-057AD,2026-04-16T06:45:22.886496,15.72769945,0.00053553,53.042,70.9499,79.8488,280.3134,0,U,46144,999,30106,0.00058177776,0.00080384,0.0
STARLINK-1608,2020-057AF,2026-04-16T06:15:28.132128,15.31695279,0.00011402,53.1595,134.7412,76.3984,283.7145,0,U,46146,999,31193,8.011889e-06,-1.16e-06,0.0
STARLINK-1667,2020-057AQ,2026-04-16T05:09:32.404896,15.72657209,4.943e-05,53.0212,39.5335,37.8588,322.2464,0,U,46155,999,31448,0.00058052364,0.00079766,0.0
STARLINK-1545,2020-057AR,2026-04-16T04:47:53.687616,15.69694915,0.0006838,53.0418,74.0628,82.2441,277.9352,0,U,46156,999,31401,0.00055526475,0.00067266,0.0
STARLINK-1595,2020-057AU,2026-04-16T05:36:30.475584,15.58124094,0.00030499,53.0445,115.3778,9.5352,350.5717,0,U,46159,999,31344,0.00096550592,0.00074214,0.0
STARLINK-1598,2020-057AV,2026-04-16T06:05:41.575488,15.58960519,0.00081262,53.0477,101.9477,37.2626,322.8948,0,U,46160,999,31362,0.00048350266,0.00037979,0.0
STARLINK-1612,2020-057AZ,2026-04-15T22:15:57.409920,16.12227447,0.000469,53.0244,21.4103,198.8468,161.2393,0,U,46164,999,31473,0.00078722479,0.00879369,0.00046649037
STARLINK-1626,2020-057BC,2026-04-16T04:35:32.413632,15.63650669,0.00040738,53.0434,111.87,11.8149,348.296,0,U,46167,999,31223,0.00085589401,0.00081473,0.0
STARLINK-1627,2020-057BD,2026-04-16T08:00:03.000384,15.85495662,0.00061764,53.0371,36.3897,141.5386,308.056,0,U,46168,999,596,0.0005789411,0.00143922,0.0
STARLINK-1633,2020-057BG,2026-04-16T06:46:18.535008,15.67620822,0.00087097,53.04,74.9321,73.0828,287.1142,0,U,46171,999,31401,0.00081798185,0.00091557,0.0
STARLINK-1635,2020-057BH,2026-04-16T04:36:18.389664,15.68835071,0.00081925,53.0407,73.5006,95.0629,265.1323,0,U,46172,999,31402,0.00055356648,0.00064718,0.0
STARLINK-1640,2020-057BJ,2026-04-16T05:42:14.370048,15.62153657,0.00048144,53.0456,116.7433,349.5963,10.4949,0,U,46173,999,31216,0.00085016905,0.00076263,0.0
STARLINK-1641,2020-057BK,2026-04-16T06:13:05.096928,15.53581101,0.0004639,53.0469,104.1629,55.6738,304.471,0,U,46174,999,31234,0.00041658235,0.00026621,0.0
STARLINK-1654,2020-062B,2026-04-15T08:54:06.836544,15.78224611,0.000938,53.0389,151.3356,45.6047,314.5739,0,U,46326,999,31069,0.00046293715,0.00081318,0.0
STARLINK-1686,2020-062D,2026-04-16T05:32:42.955008,15.82126901,0.00121417,53.0369,127.1686,44.1784,316.0205,0,U,46328,999,31110,0.0006940557,0.00147703,0.0
STARLINK-1695,2020-062E,2026-04-15T20:33:16.227648,15.63034406,0.00061437,53.0451,155.9362,351.6244,8.4666,0,U,46329,999,31066,0.00077288776,0.000717,0.0
STARLINK-1719,2020-062G,2026-04-16T03:54:29.808864,15.66172439,0.00108168,53.0394,155.605,29.0027,331.1587,0,U,46331,999,31070,0.00051015472,0.00053431,0.0
STARLINK-1727,2020-062L,2026-04-16T06:38:57.476832,15.80947555,0.00115725,53.0376,149.1026,39.4306,320.7555,0,U,46335,999,31080,0.00065880518,0.00132371,0.0
STARLINK-1759,2020-062R,2026-04-15T19:34:10.689600,15.68271913,0.00060795,53.0185,148.6912,26.1487,333.9835,0,U,46340,999,31075,0.00088650416,0.00101991,0.0
STARLINK-1762,2020-062T,2026-04-15T22:34:58.655424,15.33254845,0.00034037,53.1573,197.6706,15.8706,344.2402,0,U,46342,999,31010,0.0010860104,0.00035185,0.0
STARLINK-1764,2020-062U,2026-04-15T13:07:13.947744,15.7619647,0.0008552,53.0372,134.4739,42.3967,317.7711,0,U,46343,999,31094,0.0005739,0.00092297,0.0
STARLINK-1547,2020-062Y,2026-04-16T05:59:35.091744,15.71955532,0.00038351,53.0329,93.5919,30.1792,329.9446,0,U,46347,999,31156,0.00055137705,0.00073461,0.0
STARLINK-1553,2020-062Z,2026-04-16T06:22:30.414720,15.38481148,0.00025583,53.0364,129.8994,316.243,43.8369,0,U,46348,999,31107,0.00028725923,0.00010691,0.0
STARLINK-1646,2020-062AC,2026-04-15T09:36:50.173344,15.64135845,0.00064687,53.038,156.519,334.3258,25.7434,0,U,46351,999,31063,0.00046527582,0.00044721,0.0
STARLINK-1653,2020-062AD,2026-04-16T05:44:37.499424,15.67025252,0.00128945,53.0401,138.53,25.7935,334.372,0,U,46352,999,31095,0.00042240736,0.0004572,0.0
STARLINK-1656,2020-062AE,2026-04-16T05:48:32.212800,15.59821854,0.00080804,53.0454,177.7334,351.629,8.4586,0,U,46353,999,31039,0.00075446626,0.00061727,0.0
STARLINK-1661,2020-062AG,2026-04-15T11:23:26.209824,15.33388852,0.00038469,53.1572,199.8192,1.41,358.6912,0,U,46355,999,31003,0.00087553377,0.00028389,0.0
STARLINK-1665,2020-062AH,2026-04-15T08:32:51.947520,15.72027996,0.00095713,53.0388,156.0806,28.4676,331.6863,0,U,46356,999,31062,0.00045457549,0.00060677,0.0
STARLINK-1666,2020-062AJ,2026-04-16T06:56:59.289504,15.67075842,0.00060204,53.0424,150.46,353.4888,6.6048,0,U,46357,999,31078,0.00079763236,0.00087168,0.0
STARLINK-1707,2020-062AL,2026-04-16T05:39:15.901344,15.72168432,0.00032533,53.021,89.1411,32.3645,327.7572,0,U,46359,999,31163,0.0005145388,0.00069094,0.0
STARLINK-1724,2020-062BC,2026-04-16T05:35:11.849856,15.6157473,0.00080391,53.0253,105.0221,54.9955,305.1811,0,U,46375,999,31141,0.00082021754,0.00071946,0.0
STARLINK-1742,2020-062BD,2026-04-16T06:07:01.009056,16.32527124,0.00021163,53.0088,62.42,286.963,73.1181,0,U,46376,999,31200,0.00053004877,0.03169932,1.2160453e-05
STARLINK-1770,2020-062BL,2026-04-16T05:41:25.075392,15.69463346,0.00070823,53.0385,130.8687,33.2308,326.9152,0,U,46383,999,31105,0.00031848782,0.00037826,0.0
STARLINK-1771,2020-062BM,2026-04-16T03:18:13.632192,15.51958453,0.00087442,53.0383,166.4448,20.1723,339.9629,0,U,46384,999,31054,0.00077972965,0.00047543,0.0
STARLINK-1663,2020-070D,2026-04-15T20:21:37.491840,15.72760608,0.00035241,53.0409,311.8602,260.7291,99.3329,0,U,46535,999,30591,0.00050106237,0.00068994,0.0
STARLINK-1672,2020-070F,2026-04-16T00:26:09.700512,15.56016443,0.00038736,53.0484,318.5448,180.3414,179.7594,0,U,46537,999,30584,0.0004615285,0.00032355,0.0
STARLINK-1678,2020-070G,2026-04-15T22:13:15.693312,15.71091296,0.00027612,53.0418,288.2663,283.6339,76.437,0,U,46538,999,30625,0.00056694826,0.00072817,0.0
STARLINK-1664,2020-070X,2026-04-16T00:22:02.186112,15.43728111,0.00013075,53.0474,316.1093,188.4947,171.6036,0,U,46553,999,30587,0.0010393544,0.00047559,0.0
STARLINK-1676,2020-070AA,2026-04-16T02:09:26.316288,15.59612763,0.00040317,53.0431,324.1073,211.6282,148.4488,0,U,46556,999,30577,0.0010521197,0.00085762,0.0
STARLINK-1679,2020-070AB,2026-04-16T06:11:50.246016,15.66466837,0.00032541,53.0439,300.4327,294.866,65.2016,0,U,46557,999,30611,0.00050441792,0.00053317,0.0
STARLINK-1680,2020-070AC,2026-04-16T08:00:03.000384,15.9375937,0.00042439,53.0325,279.4371,265.3209,238.0334,0,U,46558,999,598,0.00078296249,0.00288764,4.3210459e-05
STARLINK-1681,2020-070AD,2026-04-16T06:23:32.940672,16.01987801,0.0008098,53.0392,243.6698,314.8259,45.2113,0,U,46559,999,30691,0.00088494244,0.00520349,0.0001327691
STARLINK-1714,2020-070AG,2026-04-15T22:51:38.638656,15.58704632,0.00041377,53.0441,296.1291,279.221,80.8333,0,U,46562,999,30615,0.00096614856,0.00075943,0.0
STARLINK-1730,2020-070AH,2026-04-16T06:00:11.502432,15.50425701,0.00016625,53.0271,302.8804,218.027,142.0621,0,U,46563,999,30608,0.0010155462,0.00058749,0.0
STARLINK-1733,2020-070AJ,2026-04-16T00:00:02.000160,15.88149836,0.00058388,53.0355,279.9955,293.3604,25.9356,0,U,46564,999,601,0.00073555529,0.00210096,0.0
STARLINK-1735,2020-070AK,2026-04-15T18:19:14.818080,15.69699855,0.00058758,53.0399,296.6274,292.1123,67.9269,0,U,46565,999,30612,0.00050423827,0.00060977,0.0
STARLINK-1741,2020-070AM,2026-04-16T05:11:22.220160,15.7166118,0.00050809,53.0395,292.8718,286.6316,73.4143,0,U,46567,999,30622,0.00056662542,0.00074602,0.0
STARLINK-1531,2020-070AS,2026-04-16T06:46:04.376640,15.71739423,0.00046057,53.0514,314.3562,8.0413,352.0677,0,U,46572,999,30592,0.00065000838,0.00086061,0.0
STARLINK-1677,2020-070AW,2026-04-16T02:31:53.414112,15.7507963,0.00041624,53.0337,299.1801,263.4733,96.5812,0,U,46576,999,30612,0.00063239976,0.00096786,0.0
STARLINK-1683,2020-070AY,2026-04-16T13:19:30.495648,16.12960437,0.0009318,52.9984,237.6716,316.8372,43.1931,0,U,46578,999,30701,0.00078882,0.00930746,0.00053743
STARLINK-1728,2020-070BC,2026-04-15T22:53:40.409952,15.61303055,0.00054217,53.0382,304.6689,274.1237,85.9156,0,U,46582,999,30603,0.0010272456,0.00089415,0.0
STARLINK-1736,2020-070BF,2026-04-15T16:40:03.773568,15.76003802,0.00043134,53.0378,292.6661,271.9715,88.081,0,U,46585,999,30617,0.0005958213,0.00094911,0.0
STARLINK-1746,2020-070BJ,2026-04-16T05:17:03.713568,15.86460286,0.00065183,53.0345,286.9228,276.4782,83.5499,0,U,46588,999,30630,0.00037647352,0.00097328,0.0
STARLINK-1716,2020-073C,2026-04-16T00:23:26.554848,15.72734281,0.00079951,53.0438,16.9678,109.421,250.7672,0,U,46672,999,30356,0.00054727256,0.00075493,0.0
STARLINK-1718,2020-073E,2026-04-16T04:18:27.920448,15.64413039,0.00067218,53.046,45.4107,87.6098,272.5686,0,U,46674,999,30317,0.00088038179,0.00086501,0.0
STARLINK-1775,2020-073M,2026-04-16T08:00:03.000384,15.98986659,0.00053998,53.0376,19.7109,193.5748,16.302,0,U,46681,999,603,0.00074828025,0.00368538,6.7897756e-05
STARLINK-1781,2020-073R,2026-04-16T06:05:07.281600,15.63936861,0.00069025,53.0479,60.4479,84.4189,275.7612,0,U,46685,999,30296,0.00083731041,0.00080648,0.0
STARLINK-1784,2020-073T,2026-04-15T23:14:23.198784,15.69850033,0.00042842,53.0427,3.4431,90.8249,269.3258,0,U,46687,999,30374,0.00053633401,0.00065312,0.0
STARLINK-1788,2020-073V,2026-04-16T04:54:51.518016,15.7040563,0.00044932,53.0409,33.8995,116.4168,243.731,0,U,46689,999,30458,0.00053785223,0.00067057,0.0
STARLINK-1790,2020-073X,2026-04-16T08:00:03.000384,15.88613585,0.00038076,53.0371,9.5904,218.1229,117.6249,0,U,46691,999,601,0.00060407848,0.00175644,0.0
STARLINK-1795,2020-073AC,2026-04-15T23:02:45.321792,15.76741406,0.00052408,53.0405,356.0972,188.1266,171.9669,0,U,46696,999,30384,0.00061447948,0.00101255,0.0
STARLINK-1797,2020-073AE,2026-04-16T03:38:14.927424,15.60229571,0.00032729,53.0438,26.8358,135.9355,224.1918,0,U,46698,999,30343,0.00078401036,0.00065128,0.0
STARLINK-1799,2020-073AF,2026-04-16T08:00:03.000384,15.96299701,0.0002014,53.0374,5.1544,227.009,296.2697,0,U,46699,999,586,0.00059327684,0.00250272,3.5981483e-05
STARLINK-1800,2020-073AG,2026-04-16T05:30:45.046656,16.03869905,0.00047873,53.0319,18.2606,164.9871,195.1303,0,U,46700,999,30355,0.0010732764,0.00704021,0.00025027946
STARLINK-1801,2020-073AH,2026-04-16T02:45:49.843872,15.83216169,0.0001471,53.042,10.9793,320.418,39.6735,0,U,46701,999,30365,0.00063747011,0.00141958,0.0
STARLINK-1802,2020-073AJ,2026-04-16T02:33:43.016832,15.33169122,0.00026968,53.1588,42.9673,134.5897,225.5326,0,U,46702,999,30321,0.0010079275,0.00032526,0.0
STARLINK-1805,2020-073AM,2026-04-16T06:46:11.816544,15.59604131,0.00054586,53.0473,61.6455,57.2148,302.939,0,U,46705,999,30295,0.00078527018,0.000637,0.0
STARLINK-1807,2020-073AN,2026-04-16T06:10:34.359168,15.27075734,0.00010065,53.0613,54.7543,57.5849,302.5247,0,U,46706,999,30305,0.00092203423,0.00024551,0.0
STARLINK-1810,2020-073AR,2026-04-16T06:41:21.406272,15.53712413,0.00021355,53.0459,51.5118,77.8799,282.245,0,U,46709,999,30309,0.00084229946,0.00054755,0.0
STARLINK-1815,2020-073AV,2026-04-16T03:06:38.026656,15.7778863,0.00058948,53.0437,16.3352,130.0784,230.0753,0,U,46713,999,30357,0.00061732278,0.00106688,0.0
STARLINK-1816,2020-073AW,2026-04-16T08:00:03.000384,15.87125768,0.00035371,53.0368,9.8243,191.1777,118.3596,0,U,46714,999,597,0.00034275606,0.00091334,0.0
STARLINK-1817,2020-073AX,2026-04-16T04:08:35.479968,15.6923227,0.00051251,53.0463,33.1536,60.2385,299.9141,0,U,46715,999,30334,0.00049395276,0.00058539,0.0
STARLINK-1821,2020-073BA,2026-04-16T05:21:59.567904,15.43019834,0.00041912,53.0484,48.9648,39.9198,320.2114,0,U,46718,999,30313,0.00045226192,0.00019898,0.0
STARLINK-1826,2020-073BF,2026-04-16T01:39:50.863680,15.6793432,0.00015438,53.0473,357.193,335.7042,24.39,0,U,46723,999,30384,0.00051986533,0.00058389,0.0
STARLINK-1828,2020-073BH,2026-04-16T02:02:14.578080,15.60663722,0.00054814,53.0515,55.0413,108.2491,251.9118,0,U,46725,999,30303,0.00097554241,0.00082747,0.0
STARLINK-1830,2020-073BK,2026-04-15T23:44:34.367424,15.63709115,0.00054296,53.0413,1.858,163.3643,196.755,0,U,46727,999,30377,0.00083112383,0.00079284,0.0
STARLINK-1892,2020-074E,2026-04-16T06:45:00.432864,15.58460152,0.00034964,53.0426,111.8883,63.449,296.688,0,U,46743,999,30292,0.0008776004,0.00068227,0.0
STARLINK-1894,2020-074F,2026-04-16T04:55:54.506208,16.16994357,0.00032467,53.0265,85.7199,103.6635,256.4764,0,U,46744,999,30327,0.00093198127,0.01426264,0.0016521677
STARLINK-1905,2020-074H,2026-04-16T06:31:06.704832,15.71192092,0.00070341,53.0417,98.5312,64.5126,295.6617,0,U,46746,999,30310,0.00054640934,0.00070512,0.0
STARLINK-1911,2020-074L,2026-04-16T00:00:02.000160,15.84756578,0.00067233,53.0415,91.8099,79.0086,241.7622,0,U,46749,999,601,0.00045028041,0.00107423,0.0
STARLINK-1922,2020-074Q,2026-04-16T05:31:35.188032,15.72424769,0.00069502,53.0414,98.5792,75.4882,284.6906,0,U,46753,999,30310,0.00056615012,0.00077072,0.0
STARLINK-1928,2020-074V,2026-04-16T05:50:50.543520,15.75058818,0.00067313,53.0413,98.6936,84.1855,275.9931,0,U,46758,999,30310,0.00052168632,0.00079556,0.0
STARLINK-1832,2020-074AT,2026-04-16T08:00:03.000384,15.9659367,0.00039455,53.0325,77.1997,94.5692,239.1832,0,U,46780,999,598,0.00071813934,0.0030881,4.9356966e-05
STARLINK-1835,2020-074AV,2026-04-16T05:31:31.524672,15.65826031,0.0009175,53.0429,91.2282,90.6818,269.5248,0,U,46782,999,30320,0.00041186257,0.00042333,0.0
STARLINK-1882,2020-074AX,2026-04-15T22:53:19.877856,15.70161661,0.00028137,53.0479,91.5804,24.1472,335.9676,0,U,46784,999,30317,0.00058236514,0.00071939,0.0
STARLINK-1893,2020-074AZ,2026-04-15T05:37:26.020416,15.56534132,0.0005861,53.0462,88.1333,92.0802,268.088,0,U,46786,999,30316,0.00095325,0.00069006,0.0
STARLINK-1931,2020-074BD,2026-04-16T06:32:51.395712,15.73177852,0.00068295,53.0406,97.6184,76.6952,283.4827,0,U,46790,999,30311,0.00056768498,0.00079842,0.0
